id,nome,rango,intervallo_iniziale,intervallo_finale,eta_massima,eta_minima,longitudine,latitudine,codice_paese,stato_regione,formazione,gruppo_geologico,phylum,classe,ordine,famiglia,genere,origine_dataset,fonte_riempimento_tassonomia
220012,Nodosauridae,family,Late Campanian,,83.6,72.2,-111.524582,50.727234,CA,Alberta,Dinosaur Park,Belly River,Chordata,Ornithischia,Ornithischia,Nodosauridae,,0,post_dataset_extra_famiglia_to_ordine
220027,Chasmosaurus,genus,Late Campanian,,83.6,72.2,-111.484657,50.750553,CA,Alberta,Dinosaur Park,Belly River,Chordata,Ornithischia,Ornithischia,Ceratopsidae,Chasmosaurus,0,dataset_extra_dinosauri
220028,Gorgosaurus libratus,species,Late Campanian,,83.6,72.2,-111.484657,50.750553,CA,Alberta,Dinosaur Park,Belly River,Chordata,Reptilia,Saurischia,Tyrannosauridae,Gorgosaurus,0,dataset_extra_dinosauri
220029,Tyrannosauridae,family,Late Campanian,,83.6,72.2,-111.484657,50.750553,CA,Alberta,Dinosaur Park,Belly River,Chordata,Reptilia,Saurischia,Tyrannosauridae,,0,post_dataset_extra_famiglia_to_ordine
220033,Megapnosaurus rhodesiensis,species,Hettangian,Sinemurian,201.4,192.9,30.1,-16.216667,ZW,Matabeleland North,Forest Sandstone,,Chordata,Reptilia,Saurischia,Coelophysidae,Megapnosaurus,0,post_dataset_extra_famiglia_to_ordine
220038,Kotasaurus yamanpalliensis,species,Sinemurian,Pliensbachian,199.5,184.2,79.845581,19.106924,IN,Telangana,Kota,Gondwana,Chordata,Saurischia,Saurischia,<NA>,Kotasaurus,0,PBDB
220055,Diplodocus,genus,Late Kimmeridgian,Tithonian,152.21,143.1,-108.199997,43.630001,US,Wyoming,Morrison,,Chordata,Saurischia,Saurischia,Diplodocidae,Diplodocus,0,dataset_extra_dinosauri
220056,Camarasaurus,genus,Late Kimmeridgian,Tithonian,152.21,143.1,-108.199997,43.630001,US,Wyoming,Morrison,,Chordata,Saurischia,Saurischia,Camarasauridae,Camarasaurus,0,dataset_extra_dinosauri
220057,Stegosaurus,genus,Late Kimmeridgian,Tithonian,152.21,143.1,-108.199997,43.630001,US,Wyoming,Morrison,,Chordata,Ornithischia,Ornithischia,Stegosauridae,Stegosaurus,0,dataset_extra_dinosauri
220058,Allosaurus,genus,Late Kimmeridgian,Tithonian,152.21,143.1,-108.199997,43.630001,US,Wyoming,Morrison,,Chordata,Reptilia,Saurischia,Allosauridae,Allosaurus,0,dataset_extra_dinosauri
220059,Camptosaurus,genus,Late Kimmeridgian,Tithonian,152.21,143.1,-108.199997,43.630001,US,Wyoming,Morrison,,Chordata,Ornithischia,Ornithischia,<NA>,Camptosaurus,0,PBDB
220060,Barosaurus,genus,Late Kimmeridgian,Tithonian,152.21,143.1,-108.199997,43.630001,US,Wyoming,Morrison,,Chordata,Saurischia,Saurischia,Diplodocidae,Barosaurus,0,dataset_extra_dinosauri
220070,Plateosaurus trossingensis,species,Norian,,227.3,205.7,8.016667,47.5,CH,Aargau,Klettgau,Keuper,Chordata,Saurischia,Saurischia,Plateosauridae,Plateosaurus,0,dataset_extra_dinosauri
220073,Liliensternus,genus,Norian,,227.3,205.7,8.016667,47.5,CH,Aargau,Klettgau,Keuper,Chordata,Reptilia,Saurischia,<NA>,Liliensternus,0,PBDB
220082,Plateosaurus trossingensis,species,Norian,,227.3,205.7,8.65,48.066669,DE,Baden-Württemberg,Löwenstein,Keuper,Chordata,Saurischia,Saurischia,Plateosauridae,Plateosaurus,0,dataset_extra_dinosauri
220084,Liliensternus,genus,Norian,,227.3,205.7,8.65,48.066669,DE,Baden-Württemberg,Löwenstein,Keuper,Chordata,Reptilia,Saurischia,<NA>,Liliensternus,0,PBDB
220087,Liliensternus,genus,Rhaetian,,205.7,201.4,11.073611,51.897499,DE,Sachsen-Anhalt,Trossingen,Keuper,Chordata,Reptilia,Saurischia,<NA>,Liliensternus,0,PBDB
220090,Velociraptor mongoliensis,species,Late Campanian,,83.6,72.2,103.333336,44.25,MN,Omnogov,Djadokhta,,Chordata,Reptilia,Saurischia,Dromaeosauridae,Velociraptor,0,dataset_extra_dinosauri
220091,Protoceratops andrewsi,species,Late Campanian,,83.6,72.2,103.333336,44.25,MN,Omnogov,Djadokhta,,Chordata,Ornithischia,Ornithischia,Protoceratopsidae,Protoceratops,0,dataset_extra_dinosauri
220095,Hypsilophodon foxii,species,Barremian,,125.77,121.4,-1.25,50.700001,UK,England,,Wealden,Chordata,Ornithischia,Ornithischia,Hypsilophodontidae,Hypsilophodon,0,dataset_extra_dinosauri
220096,Prosaurolophus maximus,species,Late Campanian,,83.6,72.2,-113.75,48.633301,US,Montana,Two Medicine,Montana,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Prosaurolophus,0,dataset_extra_dinosauri
220097,Hypacrosaurus stebingeri,species,Late Campanian,,83.6,72.2,-113.75,48.633301,US,Montana,Two Medicine,Montana,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Hypacrosaurus,0,dataset_extra_dinosauri
220098,Gryposaurus,genus,Late Campanian,,83.6,72.2,-113.75,48.633301,US,Montana,Two Medicine,Montana,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Gryposaurus,0,dataset_extra_dinosauri
220099,Troodon formosus,species,Late Campanian,,83.6,72.2,-113.75,48.633301,US,Montana,Two Medicine,Montana,Chordata,Reptilia,Saurischia,Troodontidae,Troodon,0,dataset_extra_dinosauri
220100,Daspletosaurus horneri,species,Late Campanian,,83.6,72.2,-113.75,48.633301,US,Montana,Two Medicine,Montana,Chordata,Reptilia,Saurischia,Tyrannosauridae,Daspletosaurus,0,dataset_extra_dinosauri
220109,Maiasaura peeblesorum,species,Middle Campanian,,83.6,72.2,-112.701118,48.479202,US,Montana,Two Medicine,Montana,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Maiasaura,0,dataset_extra_dinosauri
220113,Ankylosauridae,family,Late Campanian,,83.6,72.2,-112.640831,48.910831,US,Montana,Two Medicine,Montana,Chordata,Ornithischia,Ornithischia,Ankylosauridae,,0,post_dataset_extra_famiglia_to_ordine
220116,Hadrosauridae,family,Late Campanian,,83.6,72.2,-111.39872,50.754803,CA,Alberta,Dinosaur Park,Belly River,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
220119,Hadrosauridae,family,Late Campanian,,83.6,72.2,-111.325546,50.781303,CA,Alberta,Dinosaur Park,Belly River,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
220124,Pachyrhinosaurus lakustai,species,Late Campanian,,83.6,72.2,-119.108101,55.0639,CA,Alberta,Wapiti,,Chordata,Ornithischia,Ornithischia,Ceratopsidae,Pachyrhinosaurus,0,dataset_extra_dinosauri
220149,Saurolophinae,subfamily,Middle Campanian,Late Campanian,83.6,72.2,-103.196945,29.138056,US,Texas,Aguja,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
220150,Carnosauria,infraorder,Middle Campanian,Late Campanian,83.6,72.2,-103.196945,29.138056,US,Texas,Aguja,,Chordata,Reptilia,Avetheropoda,,,0,
220162,Allosaurus,genus,Tithonian,,149.2,143.1,-109.205833,40.423611,US,Utah,Morrison,,Chordata,Reptilia,Saurischia,Allosauridae,Allosaurus,0,dataset_extra_dinosauri
220163,Diplodocus,genus,Tithonian,,149.2,143.1,-109.205833,40.423611,US,Utah,Morrison,,Chordata,Saurischia,Saurischia,Diplodocidae,Diplodocus,0,dataset_extra_dinosauri
220164,Stegosaurus,genus,Tithonian,,149.2,143.1,-109.205833,40.423611,US,Utah,Morrison,,Chordata,Ornithischia,Ornithischia,Stegosauridae,Stegosaurus,0,dataset_extra_dinosauri
220165,Dryosaurus,genus,Tithonian,,149.2,143.1,-109.205833,40.423611,US,Utah,Morrison,,Chordata,Ornithischia,Ornithischia,Dryosauridae,Dryosaurus,0,dataset_extra_dinosauri
220166,Camptosaurus,genus,Tithonian,,149.2,143.1,-109.205833,40.423611,US,Utah,Morrison,,Chordata,Ornithischia,Ornithischia,<NA>,Camptosaurus,0,PBDB
220190,Convolosaurus marri,species,Late Aptian,,119.57,113.2,-98.476303,31.9722,US,Texas,Twin Mountains,Trinity,Chordata,Ornithischia,Ornithischia,Tenontosauridae,Convolosaurus,0,post_dataset_extra_famiglia_to_ordine
220191,Dromaeosaurinae,subfamily,Late Aptian,,119.57,113.2,-98.476303,31.9722,US,Texas,Twin Mountains,Trinity,Chordata,Reptilia,Saurischia,Dromaeosauridae,,0,post_dataset_extra_famiglia_to_ordine
220200,Allosauridae,family,Kimmeridgian,Tithonian,154.8,143.1,-107.13279,35.197208,US,New Mexico,Morrison,,Chordata,Reptilia,Saurischia,Allosauridae,,0,post_dataset_extra_famiglia_to_ordine
220226,Iguanodon bernissartensis,species,Late Barremian,Early Aptian,125.77,119.57,8.632222,51.434166,DE,Nordrhein-Westphalen,,,Chordata,Ornithischia,Ornithischia,<NA>,Iguanodon,0,PBDB
220227,Mantellisaurus atherfieldensis,species,Late Barremian,Early Aptian,125.77,119.57,8.632222,51.434166,DE,Nordrhein-Westphalen,,,Chordata,Ornithischia,Ornithischia,Iguanodontidae,Mantellisaurus,0,dataset_extra_dinosauri
220228,Iguanodon bernissartensis,species,Late Barremian,Early Aptian,125.77,119.57,8.632222,51.434166,DE,Nordrhein-Westphalen,,,Chordata,Ornithischia,Ornithischia,<NA>,Iguanodon,0,PBDB
220247,Hesperornithiformes,order,Middle Cenomanian,,100.5,93.9,-102.240944,53.480598,CA,Saskatchewan,Ashville,,Chordata,Reptilia,Hesperornithiformes,,,0,
221077,Francolinus,genus,Late Pliocene,Pleistocene,3.6,0.0117,27.75,-26.0,ZA,,Kromdraai,,Chordata,Reptilia,Galliformes,Phasianidae,Francolinus,0,
221102,Coturnix,genus,Late Pliocene,Pleistocene,3.6,0.0117,27.75,-26.0,ZA,,Kromdraai,,Chordata,Reptilia,Galliformes,Phasianidae,Coturnix,0,
221280,Styracosaurus albertensis,species,Late Campanian,,83.6,72.2,-111.494217,50.736092,CA,Alberta,Dinosaur Park,Belly River,Chordata,Ornithischia,Ornithischia,Ceratopsidae,Styracosaurus,0,dataset_extra_dinosauri
221281,Centrosaurus apertus,species,Late Campanian,,83.6,72.2,-111.484657,50.750553,CA,Alberta,Dinosaur Park,Belly River,Chordata,Ornithischia,Ornithischia,Ceratopsidae,Centrosaurus,0,dataset_extra_dinosauri
224622,Francolinus,genus,Piacenzian,,3.6,2.58,35.208302,-3.2153,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,Francolinus,0,
224625,Numida,genus,Piacenzian,,3.6,2.58,35.208302,-3.2153,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Numididae,Numida,0,
224645,Numida,genus,Piacenzian,,3.6,2.58,35.208302,-3.2097,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Numididae,Numida,0,
224670,Francolinus,genus,Piacenzian,,3.6,2.58,35.202801,-3.0125,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,Francolinus,0,
224729,Francolinus,genus,Gelasian,,2.58,1.8,35.211102,-3.2181,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,Francolinus,0,
224730,Numida,genus,Gelasian,,2.58,1.8,35.211102,-3.2181,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Numididae,Numida,0,
224759,Francolinus,genus,Gelasian,,2.58,1.8,35.1931,-3.2097,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,Francolinus,0,
224779,Francolinus,genus,Piacenzian,,3.6,2.58,35.201401,-3.2486,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,Francolinus,0,
224780,Numida,genus,Piacenzian,,3.6,2.58,35.201401,-3.2486,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Numididae,Numida,0,
224783,Francolinus,genus,Piacenzian,,3.6,2.58,35.201401,-3.2486,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,Francolinus,0,
224830,Francolinus,genus,Piacenzian,,3.6,2.58,35.195801,-3.2514,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,Francolinus,0,
224857,Francolinus,genus,Piacenzian,,3.6,2.58,35.213902,-3.2125,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,Francolinus,0,
225184,Numida,genus,Early Pleistocene,,2.58,0.774,27.7208,-26.016701,ZA,,Swartkrans,Transvaal,Chordata,Reptilia,Galliformes,Numididae,Numida,0,
225281,Phasianidae,family,Pleistocene,,2.58,0.0117,27.7208,-26.016701,ZA,,Swartkrans,Transvaal,Chordata,Reptilia,Galliformes,Phasianidae,,0,
225355,Francolinus,genus,Zanclean,Piacenzian,5.333,2.58,35.206902,-3.2042,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,Francolinus,0,
225356,Numida,genus,Zanclean,Piacenzian,5.333,2.58,35.206902,-3.2042,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Numididae,Numida,0,
225378,Francolinus,genus,Piacenzian,,3.6,2.58,35.202801,-3.2111,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,Francolinus,0,
225379,Numida,genus,Piacenzian,,3.6,2.58,35.202801,-3.2111,TZ,,Vogel River Series,,Chordata,Reptilia,Galliformes,Numididae,Numida,0,
225582,Diplodocus longus,species,Early Tithonian,,149.2,145.06,-109.300552,40.441387,US,Utah,Morrison,,Chordata,Saurischia,Saurischia,Diplodocidae,Diplodocus,0,dataset_extra_dinosauri
225583,Apatosaurus,genus,Early Tithonian,,149.2,145.06,-109.300552,40.441387,US,Utah,Morrison,,Chordata,Saurischia,Saurischia,Diplodocidae,Apatosaurus,0,dataset_extra_dinosauri
225584,Camarasaurus,genus,Early Tithonian,,149.2,145.06,-109.300552,40.441387,US,Utah,Morrison,,Chordata,Saurischia,Saurischia,Camarasauridae,Camarasaurus,0,dataset_extra_dinosauri
225585,Stegosaurus,genus,Early Tithonian,,149.2,145.06,-109.300552,40.441387,US,Utah,Morrison,,Chordata,Ornithischia,Ornithischia,Stegosauridae,Stegosaurus,0,dataset_extra_dinosauri
225662,Numida meleagris,species,Holocene,,0.0117,0.0,33.75,16.25,SD,,Nubia,,Chordata,Reptilia,Galliformes,Numididae,Numida,0,
225699,Numida meleagris,species,Holocene,,0.0117,0.0,33.75,16.25,SD,,Nubia,,Chordata,Reptilia,Galliformes,Numididae,Numida,0,
225705,Pternistis clappertoni,species,Holocene,,0.0117,0.0,33.75,16.25,SD,,Nubia,,Chordata,Reptilia,Galliformes,Phasianidae,Pternistis,0,
225723,Numida meleagris,species,Holocene,,0.0117,0.0,33.75,16.25,SD,,Nubia,,Chordata,Reptilia,Galliformes,Numididae,Numida,0,
226152,Numida meleagris,species,Holocene,,0.0117,0.0,33.75,16.25,SD,,,,Chordata,Reptilia,Galliformes,Numididae,Numida,0,
226836,Francolinus,genus,Late Pleistocene,,0.129,0.0117,29.6,-0.135,CD,,,,Chordata,Reptilia,Galliformes,Phasianidae,Francolinus,0,
226946,Phasianidae,family,Langhian,,15.98,13.82,34.617001,0.166,KE,,Maboko,,Chordata,Reptilia,Galliformes,Phasianidae,,0,
229050,Phasianidae,family,Zanclean,Piacenzian,5.333,2.58,35.205601,-3.2208,TZ,Eastern Rift Valley,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,,0,
229062,Phasianidae,family,Zanclean,Piacenzian,5.333,2.58,35.205601,-3.2208,TZ,Eastern Rift Valley,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,,0,
229073,Phasianidae,family,Zanclean,Piacenzian,5.333,2.58,35.208302,-3.2097,TZ,Eastern Rift Valley,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,,0,
229097,Phasianidae,family,Zanclean,Piacenzian,5.333,2.58,36.1875,-3.2347,TZ,Eastern Rift Valley,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,,0,
229102,Phasianidae,family,Zanclean,Piacenzian,5.333,2.58,36.1875,-3.2347,TZ,Eastern Rift Valley,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,,0,
229107,Phasianidae,family,Zanclean,Piacenzian,5.333,2.58,36.1875,-3.2347,TZ,Eastern Rift Valley,Vogel River Series,,Chordata,Reptilia,Galliformes,Phasianidae,,0,
229313,Hypacrosaurus stebingeri,species,Late Campanian,,83.6,72.2,-113.75,48.633301,US,Montana,Two Medicine,Montana,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Hypacrosaurus,0,dataset_extra_dinosauri
229314,Prosaurolophus maximus,species,Late Campanian,,83.6,72.2,-112.640831,48.910831,US,Montana,Two Medicine,Montana,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Prosaurolophus,0,dataset_extra_dinosauri
229315,Einiosaurus procurvicornis,species,Late Campanian,,83.6,72.2,-112.650002,48.966599,US,Montana,Two Medicine,Montana,Chordata,Ornithischia,Ornithischia,Ceratopsidae,Einiosaurus,0,dataset_extra_dinosauri
229316,Hadrosauridae,family,Late Campanian,,83.6,72.2,-112.650002,48.966599,US,Montana,Two Medicine,Montana,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
229317,Einiosaurus procurvicornis,species,Late Campanian,,83.6,72.2,-112.650002,48.966599,US,Montana,Two Medicine,Montana,Chordata,Ornithischia,Ornithischia,Ceratopsidae,Einiosaurus,0,dataset_extra_dinosauri
229342,Agujaceratops mariscalensis,species,Middle Campanian,Late Campanian,83.6,72.2,-103.196945,29.138056,US,Texas,Aguja,,Chordata,Ornithischia,Ornithischia,Ceratopsidae,Agujaceratops,0,dataset_extra_dinosauri
232546,Potamornis skutchi,species,Late Maastrichtian,,72.2,66.0,-104.637001,43.116329,US,Wyoming,Lance,,Chordata,Reptilia,Hesperornithiformes,<NA>,Potamornis,0,PBDB
247238,Sauroposeidon proteles,species,Aptian,Albian,121.4,100.5,-95.82,34.164001,US,Oklahoma,Antlers,Trinity,Chordata,Saurischia,Saurischia,<NA>,Sauroposeidon,0,PBDB
248041,Dromaeosaurus albertensis,species,Middle Campanian,Late Campanian,83.6,72.2,-109.297203,46.465099,US,Montana,Judith River,Montana,Chordata,Reptilia,Saurischia,Dromaeosauridae,Dromaeosaurus,0,dataset_extra_dinosauri
248042,Saurornitholestes langstoni,species,Middle Campanian,Late Campanian,83.6,72.2,-109.297203,46.465099,US,Montana,Judith River,Montana,Chordata,Reptilia,Saurischia,Dromaeosauridae,Saurornitholestes,0,dataset_extra_dinosauri
248043,Troodon formosus,species,Middle Campanian,Late Campanian,83.6,72.2,-109.297203,46.465099,US,Montana,Judith River,Montana,Chordata,Reptilia,Saurischia,Troodontidae,Troodon,0,dataset_extra_dinosauri
248044,Richardoestesia gilmorei,species,Middle Campanian,Late Campanian,83.6,72.2,-109.297203,46.465099,US,Montana,Judith River,Montana,Chordata,Reptilia,Saurischia,Dromaeosauridae,Richardoestesia,0,dataset_extra_dinosauri
248060,Dromaeosaurus albertensis,species,Middle Campanian,,83.6,72.2,-109.410004,46.459999,US,Montana,Judith River,Montana,Chordata,Reptilia,Saurischia,Dromaeosauridae,Dromaeosaurus,0,dataset_extra_dinosauri
248061,Saurornitholestes langstoni,species,Middle Campanian,,83.6,72.2,-109.410004,46.459999,US,Montana,Judith River,Montana,Chordata,Reptilia,Saurischia,Dromaeosauridae,Saurornitholestes,0,dataset_extra_dinosauri
248062,Troodon formosus,species,Middle Campanian,,83.6,72.2,-109.410004,46.459999,US,Montana,Judith River,Montana,Chordata,Reptilia,Saurischia,Troodontidae,Troodon,0,dataset_extra_dinosauri
248063,Richardoestesia gilmorei,species,Middle Campanian,,83.6,72.2,-109.410004,46.459999,US,Montana,Judith River,Montana,Chordata,Reptilia,Saurischia,Dromaeosauridae,Richardoestesia,0,dataset_extra_dinosauri
248075,Avaceratops lammersi,species,Middle Campanian,,83.6,72.2,-109.410004,46.459999,US,Montana,Judith River,Montana,Chordata,Ornithischia,Ornithischia,Ceratopsidae,Avaceratops,0,dataset_extra_dinosauri
248589,Hadrosaurinae,subfamily,Late Campanian,,83.6,72.2,-101.116669,26.116667,MX,Coahuila,Cerro del Pueblo,Difunta,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
248590,Troodontidae,family,Late Campanian,,83.6,72.2,-101.116669,26.116667,MX,Coahuila,Cerro del Pueblo,Difunta,Chordata,Reptilia,Saurischia,Troodontidae,,0,post_dataset_extra_famiglia_to_ordine
248594,Latirhinus uitstlani,species,Late Campanian,,83.6,72.2,-101.699997,25.470833,MX,Coahuila,Cerro del Pueblo,Difunta,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Latirhinus,0,dataset_extra_dinosauri
248601,Hadrosaurinae,subfamily,Late Campanian,,83.6,72.2,-101.416664,25.466667,MX,Coahuila,Cerro del Pueblo,Difunta,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
248607,Hadrosaurinae,subfamily,Late Campanian,,83.6,72.2,-101.343887,25.505556,MX,Coahuila,Cerro del Pueblo,Difunta,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
248615,Saurolophinae,subfamily,Late Campanian,,83.6,72.2,-101.400276,25.5,MX,Coahuila,Cerro del Pueblo,Difunta,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
248617,Alvarezsauridae,family,Lancian,,72.2,66.0,-106.427223,47.675835,US,Montana,Hell Creek,,Chordata,Reptilia,Saurischia,Alvarezsauridae,,0,post_dataset_extra_famiglia_to_ordine
248618,Tyrannosauridae,family,Lancian,,72.2,66.0,-106.427223,47.675835,US,Montana,Hell Creek,,Chordata,Reptilia,Saurischia,Tyrannosauridae,,0,post_dataset_extra_famiglia_to_ordine
248620,Edmontosaurus annectens,species,Lancian,,72.2,66.0,-106.427223,47.675835,US,Montana,Hell Creek,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Edmontosaurus,0,dataset_extra_dinosauri
248621,Ceratopsidae,family,Lancian,,72.2,66.0,-106.427223,47.675835,US,Montana,Hell Creek,,Chordata,Ornithischia,Ornithischia,Ceratopsidae,,0,post_dataset_extra_famiglia_to_ordine
248622,Ankylosauridae,family,Lancian,,72.2,66.0,-106.427223,47.675835,US,Montana,Hell Creek,,Chordata,Ornithischia,Ornithischia,Ankylosauridae,,0,post_dataset_extra_famiglia_to_ordine
255079,Macroolithus yaotunensis,species,Late Campanian,,83.6,72.2,103.73333,44.200001,MN,Omnogov,Djadokhta,,Chordata,Reptilia,<NA>,Elongatoolithidae,Macroolithus,0,PBDB
255091,Ovaloolithus chinkangkouensis,species,Campanian,,83.6,72.2,120.663673,36.890354,CN,Shandong,Jingangkou,Wangshi,Chordata,Ornithischia,<NA>,Ovaloolithidae,Ovaloolithus,0,PBDB
255096,Elongatoolithus andrewsi,species,Campanian,Maastrichtian,83.6,66.0,90.068756,44.685757,CN,Xinjiang,Subashi,,Chordata,Reptilia,<NA>,Elongatoolithidae,Elongatoolithus,0,PBDB
255376,Edmontosaurus annectens,species,Late Maastrichtian,,72.2,66.0,-102.497498,45.135834,US,South Dakota,Hell Creek,Montana,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Edmontosaurus,0,dataset_extra_dinosauri
255449,Eubrontes giganteus,species,Rhaetian,,205.7,201.4,-1.6702,46.437599,FR,Pays de la Loire,,,Chordata,Reptilia,Saurischia,Grallatoridae,Eubrontes,0,dataset_extra_dinosauri
255450,Grallator variabilis,species,Rhaetian,,205.7,201.4,-1.6702,46.437599,FR,Pays de la Loire,,,Chordata,Reptilia,Saurischia,Grallatoridae,Grallator,0,dataset_extra_dinosauri
255468,Iguanodontipodidae,family,Barremian,,125.77,121.4,136.761887,35.907986,JP,Fukui,Nochino,Tetori,Chordata,Ornithischia,<NA>,Iguanodontipodidae,,0,post_online_famiglia_to_ordine
255471,Iguanodontipodidae,family,Barremian,,125.77,121.4,136.766663,35.883331,JP,Fukui,Itsuki,Tetori,Chordata,Ornithischia,<NA>,Iguanodontipodidae,,0,post_online_famiglia_to_ordine
255621,Dryptosaurus,genus,Late Campanian,,83.6,72.2,-74.300003,40.299999,US,New Jersey,Marshalltown,Matawan,Chordata,Reptilia,Saurischia,<NA>,Dryptosaurus,0,PBDB
255623,Hadrosaurus,genus,Late Campanian,,83.6,72.2,-74.300003,40.299999,US,New Jersey,Marshalltown,Matawan,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Hadrosaurus,0,dataset_extra_dinosauri
255624,Hadrosauridae,family,Late Campanian,,83.6,72.2,-74.300003,40.299999,US,New Jersey,Marshalltown,Matawan,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
